rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
----------------------------------------------------------------------------
1       | 0.26        | 77.077         | 8.053       | 0.047       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.274          | 0.6877      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.777          | 0.6576      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 28.899         | 2.9704      | 0.075       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 10.11          | 1.2441      | 0.045       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 10.275         | 1.1021      | 0.038       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.987          | 0.7827      | 0.072       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.192          | 0.702       | 0.19        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 14.751         | 1.5504      | 0.082       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 10.08          | 1.0685      | 0.04        | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 9.444          | 1.013       | 0.075       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 11.053         | 1.1671      | 0.043       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.774          | 0.7391      | 0.021       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.759          | 0.8308      | 0.03        | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.451          | 0.703       | 0.061       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.349          | 0.6991      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 8.791          | 0.9462      | 0.023       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.038          | 0.8832      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 10.654         | 1.1273      | 0.03        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.615          | 0.8411      | 0.042       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 10.907         | 1.2138      | 0.057       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.61           | 0.7294      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.382          | 0.7977      | 0.036       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 14.831         | 1.5393      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 5.679          | 0.6268      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.742          | 0.6327      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.389          | 0.5977      | 0.028       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.255          | 0.7815      | 0.028       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.526          | 0.6071      | 0.024       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.032          | 0.6626      | 0.029       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.459          | 0.7237      | 0.044       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 10.638         | 1.1421      | 0.042       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 7.694          | 0.8434      | 0.044       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.31           | 0.8109      | 0.051       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.398          | 0.7097      | 0.043       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.037          | 0.7647      | 0.04        | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.046          | 0.7926      | 0.047       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.38           | 0.7988      | 0.035       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.045          | 0.6658      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.166          | 0.7746      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.708          | 0.8311      | 0.03        | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.207          | 0.7769      | 0.028       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.314          | 0.7864      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.526          | 0.8186      | 0.025       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.184          | 0.9264      | 0.045       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.398          | 0.7978      | 0.032       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.714          | 0.9474      | 0.027       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.809          | 0.8392      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.834          | 0.7393      | 0.028       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.577          | 0.7124      | 0.027       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.063          | 0.7611      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.192          | 0.8941      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.883          | 0.7432      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.054          | 0.8621      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.839          | 0.7475      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 5.485          | 0.604       | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.702          | 0.731       | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.343          | 0.7887      | 0.027       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.179          | 0.6695      | 0.025       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.651          | 0.7217      | 0.027       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.051          | 0.8643      | 0.025       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.477          | 0.8093      | 0.031       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.0            | 0.6539      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.443          | 0.7009      | 0.03        | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.838          | 0.7405      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.381          | 0.6891      | 0.025       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.068          | 0.6614      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.619          | 0.719       | 0.027       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.131          | 0.7763      | 0.041       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.034          | 0.6575      | 0.025       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.39           | 0.6938      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.244          | 0.6818      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 5.963          | 0.6533      | 0.034       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.122          | 0.6693      | 0.03        | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.929          | 0.7477      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.775          | 0.7327      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.668          | 0.8507      | 0.044       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.674          | 0.7236      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.204          | 0.7807      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.678          | 0.7272      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.531          | 0.7158      | 0.025       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.831          | 0.7403      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.508          | 0.8081      | 0.028       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.588          | 0.7154      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.2            | 0.7799      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.776          | 0.7374      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.599          | 0.7141      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.309          | 0.7919      | 0.028       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 8.362          | 0.8945      | 0.028       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 8.614          | 0.9174      | 0.028       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 8.503          | 0.9112      | 0.037       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.216          | 0.7789      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.685          | 0.8278      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.997          | 0.8563      | 0.032       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.975          | 0.8716      | 0.048       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.648          | 0.7244      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.884          | 0.7479      | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 5.883          | 0.642       | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.793          | 0.7393      | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 6.192          | 0.6764      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.761          | 0.737       | 0.026       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.487          | 0.808       | 0.027       | 0     | 157457|  WHERE bstream is not Null;
1       | 0.26        | 7.171          | 0.7763      | 0.028       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.151          | 0.7819      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.54           | 0.7128      | 0.03        | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.435          | 0.7017      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 8.755          | 0.9347      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.302          | 0.6885      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.659          | 0.7247      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.661          | 0.7246      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.52           | 0.7108      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.333          | 0.6882      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.437          | 0.7029      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.275          | 0.7828      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.626          | 0.7177      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.501          | 0.7097      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.972          | 0.8527      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.888          | 0.756       | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.286          | 0.6837      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.803          | 0.6343      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.796          | 0.634       | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.86           | 0.6411      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.04           | 0.6577      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.802          | 0.636       | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.801          | 0.6368      | 0.032       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.568          | 0.8204      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.442          | 0.702       | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.115          | 0.6682      | 0.029       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.87           | 0.6416      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.875          | 0.6413      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.737          | 0.6276      | 0.024       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.986          | 0.6532      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.849          | 0.6392      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.838          | 0.6463      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 8.822          | 0.9481      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 8.797          | 0.9613      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.98           | 0.6812      | 0.043       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.08           | 0.6839      | 0.045       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.942          | 0.6751      | 0.039       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.746          | 0.6449      | 0.04        | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.769          | 0.6482      | 0.042       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.008          | 0.6707      | 0.041       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.77           | 0.6475      | 0.042       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.885          | 0.6617      | 0.039       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.541          | 0.6263      | 0.039       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.165          | 0.6853      | 0.053       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.549          | 0.625       | 0.039       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.202          | 0.6871      | 0.041       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.639          | 0.628       | 0.046       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.804          | 0.6377      | 0.039       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.279          | 0.7836      | 0.04        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 5.628          | 0.618       | 0.04        | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.97           | 0.7525      | 0.042       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.409          | 0.7966      | 0.04        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.789          | 0.9336      | 0.04        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 7.735          | 0.8293      | 0.04        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.335          | 0.7845      | 0.025       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.341          | 0.795       | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 10.499         | 1.1111      | 0.043       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.621          | 0.9315      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.752          | 0.8447      | 0.042       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.454          | 0.8151      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.324          | 0.9018      | 0.042       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 7.449          | 0.8142      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.413          | 0.8131      | 0.04        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.644          | 0.8227      | 0.017       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 10.765         | 1.1397      | 0.038       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.215          | 1.0001      | 0.042       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.964          | 0.8542      | 0.033       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.787          | 0.8442      | 0.024       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.586          | 0.913       | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 7.748          | 0.8309      | 0.03        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.775          | 0.8343      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.701          | 0.8241      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.928          | 0.8473      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.965          | 0.9574      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.726          | 0.938       | 0.029       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.822          | 0.8429      | 0.035       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.618          | 0.9195      | 0.032       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.16           | 0.9721      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.014          | 0.9585      | 0.032       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.642          | 0.9206      | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.135          | 0.9705      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.386          | 0.8945      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.433          | 1.0003      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 11.598         | 1.2212      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.102          | 0.8708      | 0.031       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 9.605          | 1.017       | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.703          | 0.9252      | 0.026       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.841          | 0.9432      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.089          | 0.6649      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 9.18           | 0.9742      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.047          | 0.9647      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.62           | 1.0183      | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.199          | 0.6764      | 0.03        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 10.759         | 1.1418      | 0.041       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.128          | 0.9694      | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 5.94           | 0.6499      | 0.029       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 9.814          | 1.045       | 0.032       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.596          | 0.9188      | 0.033       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.127          | 0.6682      | 0.03        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 9.174          | 0.9717      | 0.026       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.518          | 0.9088      | 0.033       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.999          | 0.956       | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.552          | 0.7246      | 0.043       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 11.439         | 1.2017      | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.925          | 1.0612      | 0.036       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.271          | 0.6835      | 0.029       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 8.898          | 0.946       | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.1            | 0.9661      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.195          | 0.6753      | 0.029       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.83           | 0.6399      | 0.033       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.844          | 0.6386      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.773          | 0.6322      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.838          | 0.6391      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.025          | 0.6564      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.053          | 0.7607      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.861          | 0.8442      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.305          | 0.7009      | 0.04        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.69           | 0.7388      | 0.042       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.485          | 0.7193      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.424          | 0.7126      | 0.04        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.211          | 0.6921      | 0.04        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.242          | 0.6931      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.508          | 0.722       | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.169          | 0.6869      | 0.04        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.348          | 0.7083      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.177          | 0.689       | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.283          | 0.7         | 0.039       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.417          | 0.7127      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.93           | 0.6638      | 0.039       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.543          | 0.7154      | 0.032       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.811          | 0.6401      | 0.033       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.495          | 0.7048      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.364          | 0.7959      | 0.036       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.975          | 0.6526      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.442          | 0.6016      | 0.03        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.925          | 0.6479      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.797          | 0.6472      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.936          | 0.6492      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.774          | 0.6346      | 0.066       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.811          | 0.6371      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.284          | 0.6899      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.913          | 0.6489      | 0.031       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.926          | 0.6485      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.828          | 0.6392      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.623          | 0.6177      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.595          | 0.7137      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.38           | 0.7124      | 0.039       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.509          | 0.7061      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.175          | 0.6737      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.774          | 0.633       | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.768          | 0.6497      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.811          | 0.6395      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.859          | 0.6418      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.749          | 0.6439      | 0.03        | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.873          | 0.6432      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.596          | 0.7149      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.961          | 0.6576      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.765          | 0.6322      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.932          | 0.6503      | 0.071       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.799          | 0.6358      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.98           | 0.6671      | 0.033       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.745          | 0.63        | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.723          | 0.6354      | 0.036       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.404          | 0.6961      | 0.024       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.36           | 0.7743      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.788          | 0.7434      | 0.049       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.15           | 0.7946      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.186          | 0.6773      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.736          | 0.6322      | 0.031       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.725          | 0.6347      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.581          | 0.6153      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.783          | 0.6337      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.561          | 0.7115      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
