rows    | tot_costs   | exec_time(ms)  | exec_time_cs| ncond | role        | av_data   
----------------------------------------------------------------------------
? SET ROLE tfog_abells_u;
11      | 2107.38     | 99.226         | 10.4711     | 0     | tfog_abells_u|   13995064
700     | 2107.38     | 30.157         | 3.3212      | 0     | tfog_abells_u|   13995064
2       | 2107.38     | 33.134         | 3.593       | 0     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
18      | 2647.36     | 57.274         | 6.0005      | 0     | acoast_stask_u|   24951064
68      | 2647.36     | 60.885         | 6.3622      | 0     | acoast_stask_u|   24951064
24      | 2647.36     | 73.829         | 7.6685      | 0     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
694     | 2568.34     | 45.164         | 4.8204      | 0     | abells_sdraft_u|   16614508
124     | 2568.34     | 38.456         | 4.1354      | 0     | abells_sdraft_u|   16614508
59      | 2568.34     | 52.319         | 5.5102      | 0     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
57      | 2107.38     | 37.165         | 4.0079      | 0     | tfog_abells_u|   13995064
562     | 2107.38     | 46.636         | 4.9537      | 0     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
18      | 2647.36     | 58.727         | 6.149       | 0     | acoast_stask_u|   24951064
852     | 2647.36     | 54.79          | 5.7712      | 0     | acoast_stask_u|   24951064
9       | 2647.36     | 62.903         | 6.5782      | 0     | acoast_stask_u|   24951064
? SET ROLE tfog_abells_u;
4       | 2107.3      | 29.67          | 3.2886      | 1     | tfog_abells_u|   13995064
11      | 2107.3      | 32.46          | 3.5293      | 1     | tfog_abells_u|   13995064
0       | 2107.3      | 36.428         | 3.9333      | 1     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
147     | 2664.74     | 62.322         | 6.5245      | 1     | acoast_stask_u|   24951064
13      | 2664.74     | 52.294         | 5.5057      | 1     | acoast_stask_u|   24951064
16      | 2664.74     | 79.127         | 8.1822      | 1     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
45      | 2583.23     | 46.267         | 4.9027      | 1     | abells_sdraft_u|   16614508
81      | 2583.23     | 54.946         | 5.7724      | 1     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
4       | 2107.3      | 30.236         | 3.3007      | 1     | tfog_abells_u|   13995064
131     | 2107.3      | 29.137         | 3.2001      | 1     | tfog_abells_u|   13995064
0       | 2107.3      | 32.544         | 3.5391      | 1     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
6       | 2664.74     | 58.024         | 6.0832      | 1     | acoast_stask_u|   24951064
13      | 2664.74     | 63.048         | 6.5989      | 1     | acoast_stask_u|   24951064
3       | 2664.74     | 70.163         | 7.297       | 1     | acoast_stask_u|   24951064
? SET ROLE tfog_abells_u;
103     | 2108.7      | 33.06          | 3.6061      | 2     | tfog_abells_u|   13995064
11      | 2108.7      | 28.386         | 3.1326      | 2     | tfog_abells_u|   13995064
24      | 2108.7      | 40.624         | 4.3521      | 2     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
3       | 2685.65     | 68.563         | 7.1439      | 2     | acoast_stask_u|   24951064
23      | 2685.65     | 87.177         | 9.0022      | 2     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
2       | 2600.9      | 39.919         | 4.3109      | 2     | abells_sdraft_u|   16614508
22      | 2600.9      | 38.722         | 4.1549      | 2     | abells_sdraft_u|   16614508
0       | 2600.9      | 41.863         | 4.4764      | 2     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
4       | 2108.7      | 29.459         | 3.237       | 2     | tfog_abells_u|   13995064
11      | 2108.7      | 32.236         | 3.5141      | 2     | tfog_abells_u|   13995064
0       | 2108.7      | 36.722         | 3.9575      | 2     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
26      | 2685.65     | 61.023         | 6.3796      | 2     | acoast_stask_u|   24951064
2       | 2685.65     | 52.134         | 5.4939      | 2     | acoast_stask_u|   24951064
1       | 2685.65     | 78.75          | 8.1552      | 2     | acoast_stask_u|   24951064
? SET ROLE tfog_abells_u;
2       | 2110.47     | 36.197         | 3.9207      | 3     | tfog_abells_u|   13995064
27      | 2110.47     | 44.406         | 4.7412      | 3     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
0       | 2707.49     | 56.166         | 5.8997      | 3     | acoast_stask_u|   24951064
8       | 2707.49     | 52.403         | 5.515       | 3     | acoast_stask_u|   24951064
0       | 2707.49     | 61.397         | 6.4245      | 3     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
0       | 2619.32     | 38.711         | 4.1571      | 3     | abells_sdraft_u|   16614508
0       | 2619.32     | 41.554         | 4.4457      | 3     | abells_sdraft_u|   16614508
0       | 2619.32     | 46.903         | 4.9728      | 3     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
29      | 2110.47     | 33.488         | 3.6476      | 3     | tfog_abells_u|   13995064
1       | 2110.47     | 28.754         | 3.1712      | 3     | tfog_abells_u|   13995064
8       | 2110.47     | 41.16          | 4.4047      | 3     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
1       | 2707.49     | 68.909         | 7.1759      | 3     | acoast_stask_u|   24951064
7       | 2707.49     | 86.321         | 8.9185      | 3     | acoast_stask_u|   24951064
? SET ROLE tfog_abells_u;
0       | 2112.28     | 30.345         | 3.3303      | 4     | tfog_abells_u|   13995064
6       | 2112.28     | 28.998         | 3.19        | 4     | tfog_abells_u|   13995064
0       | 2112.28     | 32.392         | 3.5338      | 4     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
0       | 2729.39     | 55.117         | 5.8109      | 4     | acoast_stask_u|   24951064
1       | 2729.39     | 60.064         | 6.2922      | 4     | acoast_stask_u|   24951064
0       | 2729.39     | 69.982         | 7.2883      | 4     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
1       | 2637.79     | 42.763         | 4.5656      | 4     | abells_sdraft_u|   16614508
0       | 2637.79     | 37.747         | 4.0579      | 4     | abells_sdraft_u|   16614508
0       | 2637.79     | 50.848         | 5.3698      | 4     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
0       | 2112.28     | 36.097         | 3.8908      | 4     | tfog_abells_u|   13995064
6       | 2112.28     | 44.305         | 4.7142      | 4     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
0       | 2729.39     | 56.317         | 5.9272      | 4     | acoast_stask_u|   24951064
5       | 2729.39     | 53.013         | 5.5879      | 4     | acoast_stask_u|   24951064
0       | 2729.39     | 63.633         | 6.6516      | 4     | acoast_stask_u|   24951064
? SET ROLE tfog_abells_u;
0       | 2114.09     | 29.709         | 3.2707      | 5     | tfog_abells_u|   13995064
0       | 2114.09     | 31.917         | 3.4829      | 5     | tfog_abells_u|   13995064
0       | 2114.09     | 36.044         | 3.8943      | 5     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
1       | 2751.32     | 61.801         | 6.4713      | 5     | acoast_stask_u|   24951064
0       | 2751.32     | 51.622         | 5.4437      | 5     | acoast_stask_u|   24951064
0       | 2751.32     | 79.227         | 8.2119      | 5     | acoast_stask_u|   24951064
? SET ROLE postgres;
? SET ROLE abells_sdraft_u;
0       | 2656.28     | 46.219         | 4.9159      | 5     | abells_sdraft_u|   16614508
1       | 2656.28     | 55.442         | 5.829       | 5     | abells_sdraft_u|   16614508
? SET ROLE postgres;
? SET ROLE tfog_abells_u;
0       | 2114.09     | 30.545         | 3.3477      | 5     | tfog_abells_u|   13995064
1       | 2114.09     | 29.243         | 3.2235      | 5     | tfog_abells_u|   13995064
0       | 2114.09     | 32.523         | 3.5436      | 5     | tfog_abells_u|   13995064
? SET ROLE postgres;
? SET ROLE acoast_stask_u;
0       | 2751.32     | 55.059         | 5.7889      | 5     | acoast_stask_u|   24951064
